,index,AT_load_actual_entsoe_power_statistics,AT_load_actual_entsoe_transparency,AT_price_day_ahead,AT_solar_generation_actual,AT_wind_onshore_generation_actual,AT_windspeed_10m,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal
2806,90511,9105.0,8246.0,51.0,129.0,230.0,2.89,7.092,50.5074,187.2105
2807,90512,9136.0,8236.0,46.0,190.0,200.0,3.19,8.836,91.9556,255.2578
2808,90513,9240.0,8448.0,40.0,246.0,175.0,2.98,10.23,130.8616,308.6079
2809,90514,9301.0,8710.0,36.0,291.0,138.0,2.66,11.267,141.1795,347.0568
2810,90515,9108.0,8348.0,33.0,306.0,103.0,2.42,11.944,128.5838,368.3416
2811,90516,9092.0,8258.0,29.0,290.0,66.0,2.28,12.269,99.3118,365.1578
2812,90517,8995.0,8296.0,28.0,256.0,68.0,2.24,12.326,71.5483,338.0918
2813,90518,8854.0,8213.0,29.0,217.0,73.0,2.23,12.215,50.2512,292.0377
2814,90519,8615.0,7974.0,29.0,191.0,82.0,2.17,11.989,41.3511,244.2452
2815,90520,8617.0,8124.0,33.0,152.0,70.0,2.1,11.463,27.8816,180.7186
2816,90521,8567.0,7848.0,38.0,95.0,237.0,1.82,10.498,12.9406,107.888
2817,90522,8414.0,7282.0,41.0,37.0,826.0,1.49,8.857,2.3159,34.7324
2818,90523,8170.0,7369.0,42.0,8.0,694.0,1.67,7.066,0.0123,0.4663
2819,90524,7490.0,7050.0,39.0,0.0,385.0,1.73,6.205,0.0,0.0
2820,90525,7142.0,6888.0,33.0,0.0,213.0,1.81,5.582,0.0,0.0
2821,90526,6623.0,6399.0,29.0,0.0,80.0,1.85,5.204,0.0,0.0
2822,90527,6266.0,5799.0,25.0,0.0,34.0,1.88,4.995,0.0,0.0
2823,90528,5914.0,5446.0,24.0,0.0,51.0,1.91,4.774,0.0,0.0
2824,90529,5742.0,5273.0,22.0,0.0,74.0,1.91,4.595,0.0,0.0
2825,90530,5590.0,5069.0,22.0,0.0,94.0,1.94,4.581,0.0,0.0
2826,90531,5625.0,5092.0,21.0,0.0,78.0,1.96,4.697,0.0,0.0
2827,90532,5658.0,5243.0,20.0,0.0,79.0,1.83,4.761,0.0043,0.2514
2828,90533,5903.0,5334.0,18.0,13.0,98.0,1.65,5.205,0.4661,19.1155
2829,90534,6459.0,5663.0,19.0,61.0,84.0,1.66,6.155,2.0036,62.169
2830,90535,6773.0,5996.0,23.0,124.0,35.0,1.67,7.103,5.3962,120.0835
2831,90536,7113.0,6275.0,24.0,191.0,24.0,1.9,8.709,17.7942,210.9538
2832,90537,7353.0,6381.0,24.0,250.0,24.0,2.19,10.531,52.6845,308.8171
2833,90538,7412.0,6527.0,25.0,295.0,24.0,2.33,11.792,70.1592,353.1674
2834,90539,7078.0,6363.0,24.0,317.0,34.0,2.32,12.466,61.0426,363.1149
2835,90540,6915.0,6216.0,21.0,315.0,44.0,2.28,12.914,45.2652,346.4526
2836,90541,6723.0,6092.0,20.0,293.0,36.0,2.12,13.161,31.074,305.8751
2837,90542,6658.0,6180.0,19.0,258.0,24.0,2.01,13.383,32.9757,287.125
2838,90543,6690.0,6153.0,22.0,215.0,20.0,2.15,13.302,28.4799,243.7955
2839,90544,6880.0,6305.0,23.0,162.0,44.0,2.24,12.656,9.7628,150.3566
2840,90545,7049.0,6264.0,26.0,98.0,75.0,2.23,11.65,2.8003,74.2662
2841,90546,7042.0,6082.0,28.0,36.0,98.0,2.04,10.273,0.5453,22.6895
2842,90547,7029.0,6259.0,31.0,7.0,145.0,2.07,9.041,0.0035,0.2837
2843,90548,6648.0,6010.0,30.0,0.0,119.0,2.04,8.542,0.0,0.0
2844,90549,6505.0,5968.0,30.0,0.0,51.0,1.85,8.176,0.0,0.0
2845,90550,6035.0,5573.0,27.0,0.0,43.0,1.59,8.025,0.0,0.0
2846,90551,5759.0,5274.0,25.0,0.0,60.0,1.67,7.885,0.0,0.0
2847,90552,5450.0,4976.0,24.0,0.0,59.0,1.77,7.661,0.0,0.0
2848,90553,5314.0,4833.0,22.0,0.0,71.0,1.8,7.453,0.0,0.0
2849,90554,5222.0,4749.0,20.0,0.0,69.0,1.79,7.368,0.0,0.0
2850,90555,5323.0,4819.0,20.0,0.0,58.0,1.95,7.29,0.0,0.0
2851,90556,5649.0,5053.0,22.0,0.0,63.0,2.13,7.138,0.0024,0.1715
2852,90557,6109.0,5343.0,26.0,12.0,66.0,2.41,7.232,0.3061,14.7634
2853,90558,6742.0,5995.0,29.0,58.0,108.0,2.84,7.724,1.8867,57.5571
2854,90559,7231.0,6434.0,30.0,114.0,226.0,3.31,8.346,7.1066,126.1264
2855,90560,7386.0,6713.0,30.0,182.0,331.0,3.72,9.257,23.7872,218.1992
2856,90561,7551.0,6770.0,30.0,241.0,469.0,3.99,10.329,57.11,299.7074
2857,90562,7619.0,6889.0,29.0,270.0,508.0,4.02,11.266,93.7895,346.4282
2858,90563,7330.0,6581.0,26.0,273.0,573.0,3.99,12.312,191.2567,368.4326
2859,90564,7132.0,6323.0,23.0,306.0,578.0,3.98,13.183,259.2951,348.8322
2860,90565,6952.0,6080.0,21.0,309.0,617.0,3.91,13.811,278.7788,320.403
2861,90566,6857.0,5980.0,19.0,260.0,575.0,3.71,14.082,224.3807,296.2914
2862,90567,6896.0,6021.0,21.0,216.0,546.0,3.42,13.963,136.5766,262.5
2863,90568,6961.0,5977.0,23.0,171.0,414.0,3.03,13.473,55.4677,200.8923
2864,90569,6913.0,5853.0,28.0,105.0,314.0,2.25,12.556,12.3775,108.6144
2865,90570,6804.0,5813.0,34.0,40.0,219.0,1.37,10.947,2.3526,37.0232
2866,90571,6902.0,5937.0,36.0,8.0,206.0,1.45,9.345,0.0211,0.7561
2867,90572,6523.0,5727.0,34.0,0.0,148.0,1.49,8.728,0.0,0.0
2868,90573,6365.0,5581.0,33.0,0.0,83.0,1.54,8.225,0.0,0.0
2869,90574,5860.0,5165.0,28.0,0.0,32.0,1.55,7.997,0.0,0.0
2870,90575,5596.0,4975.0,24.0,0.0,11.0,1.54,7.815,0.0,0.0
2871,90576,5208.0,4660.0,20.0,0.0,12.0,1.48,7.756,0.0,0.0
2872,90577,5117.0,4564.0,18.0,0.0,9.0,1.49,7.684,0.0,0.0
2873,90578,4982.0,4426.0,16.0,0.0,13.0,1.63,7.538,0.0,0.0
2874,90579,5004.0,4328.0,17.0,0.0,31.0,1.81,7.363,0.0,0.0
2875,90580,5124.0,4412.0,16.0,0.0,79.0,1.95,7.214,0.0045,0.3181
2876,90581,5395.0,4592.0,15.0,13.0,143.0,2.03,7.567,0.3927,18.5091
2877,90582,5966.0,4967.0,17.0,60.0,221.0,2.52,8.579,2.2947,67.6402
2878,90583,6348.0,5504.0,20.0,117.0,241.0,2.91,9.471,6.1888,128.4719
2879,90584,6660.0,5656.0,22.0,175.0,270.0,3.31,10.757,17.6423,214.7369
2880,90585,6964.0,5876.0,24.0,227.0,314.0,3.73,12.167,37.7099,295.377
2881,90586,7117.0,6060.0,24.0,270.0,428.0,3.9,13.311,45.2825,334.711
2882,90587,6824.0,5777.0,22.0,301.0,535.0,3.82,14.014,38.7443,340.4158
2883,90588,6583.0,5576.0,17.0,313.0,485.0,3.58,14.352,24.1682,305.8194
2884,90589,6452.0,5494.0,14.0,302.0,413.0,3.21,14.44,13.6643,251.8434
2885,90590,6386.0,5468.0,13.0,269.0,293.0,2.78,14.376,8.1396,197.6076
2886,90591,6511.0,5429.0,14.0,218.0,246.0,2.48,14.241,6.8073,165.317
2887,90592,6713.0,5565.0,18.0,158.0,222.0,2.34,14.114,7.9592,145.2024
2888,90593,6911.0,5763.0,21.0,97.0,228.0,2.19,13.805,6.6151,100.8335
2889,90594,6938.0,5828.0,24.0,37.0,215.0,1.84,12.749,1.8919,37.6091
2890,90595,6967.0,6001.0,24.0,7.0,240.0,1.97,11.328,0.0275,1.026
2891,90596,6675.0,5674.0,25.0,0.0,274.0,2.12,10.734,0.0,0.0
2892,90597,6571.0,5709.0,22.0,0.0,310.0,2.17,10.493,0.0,0.0
2893,90598,6102.0,5301.0,16.0,0.0,329.0,2.23,10.351,0.0,0.0
2894,90599,5764.0,5154.0,19.0,0.0,281.0,2.23,10.247,0.0,0.0
2895,90600,5551.0,4881.0,16.0,0.0,240.0,2.2,10.148,0.0,0.0
2896,90601,5416.0,4875.0,16.0,0.0,236.0,2.13,9.927,0.0,0.0
2897,90602,5405.0,4695.0,17.0,0.0,182.0,2.13,9.734,0.0,0.0
2898,90603,5768.0,4855.0,18.0,0.0,139.0,2.14,9.619,0.0,0.0
2899,90604,6768.0,5556.0,20.0,0.0,137.0,2.19,9.555,0.0597,1.0589
2900,90605,8127.0,6657.0,32.0,15.0,98.0,2.23,10.44,2.3929,34.1735
2901,90606,8976.0,7416.0,39.0,71.0,53.0,2.32,11.9,8.4833,94.1856
2902,90607,9183.0,7856.0,38.0,144.0,40.0,2.34,13.35,20.9785,166.322
2903,90608,9224.0,7905.0,35.0,223.0,30.0,2.43,15.175,41.8671,238.3448
2904,90609,9437.0,7998.0,33.0,292.0,29.0,2.56,16.881,84.0834,304.9569
2905,90610,9531.0,8175.0,34.0,343.0,57.0,2.44,18.346,171.9301,342.2398
2906,90611,9241.0,8024.0,31.0,374.0,94.0,2.23,19.737,300.6697,328.6978
2907,90612,9145.0,7922.0,30.0,367.0,55.0,2.1,20.579,331.259,316.3261
2908,90613,9057.0,7796.0,29.0,329.0,37.0,2.06,20.895,279.0506,314.8138
2909,90614,8879.0,7630.0,29.0,279.0,70.0,2.0,20.823,185.6953,303.6548
2910,90615,8719.0,7460.0,29.0,219.0,53.0,1.82,20.499,103.3969,263.114
2911,90616,8715.0,7421.0,34.0,155.0,58.0,1.6,19.921,49.7317,196.7848
2912,90617,8624.0,7423.0,37.0,93.0,100.0,1.45,18.93,17.7909,116.919
2913,90618,8399.0,7318.0,40.0,33.0,187.0,1.52,17.119,3.9429,42.9598
2914,90619,8357.0,7220.0,40.0,6.0,320.0,2.06,15.191,0.1035,1.7012
2915,90620,7628.0,6622.0,38.0,0.0,414.0,2.36,14.271,0.0,0.0
2916,90621,7273.0,6443.0,36.0,0.0,468.0,2.49,13.53,0.0,0.0
2917,90622,6673.0,5768.0,30.0,0.0,559.0,2.51,12.888,0.0,0.0
2918,90623,6355.0,5409.0,24.0,0.0,558.0,2.48,12.341,0.0,0.0
2919,90624,6064.0,5242.0,22.0,0.0,379.0,2.48,11.867,0.0,0.0
2920,90625,5936.0,5172.0,19.0,0.0,344.0,2.47,11.51,0.0,0.0
2921,90626,5889.0,4970.0,18.0,0.0,480.0,2.44,11.361,0.0,0.0
2922,90627,6206.0,5043.0,18.0,0.0,593.0,2.51,11.217,0.0,0.0
2923,90628,7000.0,5776.0,21.0,0.0,423.0,2.55,10.842,0.116,1.3816
2924,90629,8266.0,6675.0,28.0,17.0,421.0,2.76,11.706,10.8201,47.9348
2925,90630,9010.0,7645.0,33.0,76.0,374.0,3.08,13.38,54.2917,120.6104
2926,90631,9193.0,7924.0,34.0,162.0,265.0,3.27,15.385,121.2748,182.604
2927,90632,9199.0,7852.0,32.0,266.0,353.0,3.34,17.586,166.2231,238.9125
2928,90633,9357.0,7932.0,30.0,366.0,380.0,3.5,19.617,227.4644,278.7775
2929,90634,9502.0,8129.0,29.0,437.0,438.0,3.7,21.315,303.4781,298.5919
2930,90635,9184.0,7827.0,27.0,468.0,511.0,3.77,22.313,243.2824,339.3776
2931,90636,9132.0,7762.0,25.0,470.0,540.0,3.79,23.018,194.5798,353.8584
2932,90637,9079.0,7515.0,25.0,447.0,669.0,3.81,23.321,169.0702,339.5743
2933,90638,8968.0,7380.0,26.0,390.0,712.0,3.77,23.227,169.6727,301.1326
2934,90639,8786.0,7318.0,24.0,308.0,625.0,3.74,23.111,186.3472,244.2913
2935,90640,8783.0,7341.0,26.0,207.0,543.0,3.35,22.443,90.2299,197.9149
2936,90641,8656.0,7314.0,27.0,114.0,531.0,2.54,20.847,18.2569,115.782
2937,90642,8425.0,7098.0,28.0,40.0,574.0,2.2,18.848,2.2315,36.0561
2938,90643,8371.0,7199.0,30.0,7.0,439.0,2.18,17.297,0.0616,1.5226
2939,90644,7768.0,6870.0,28.0,0.0,316.0,2.1,16.514,0.0,0.0
2940,90645,7418.0,6611.0,25.0,0.0,234.0,2.01,15.722,0.0,0.0
2941,90646,6781.0,6030.0,19.0,0.0,124.0,1.91,15.015,0.0,0.0
2942,90647,6446.0,5690.0,20.0,0.0,83.0,1.92,14.498,0.0,0.0
2943,90648,6148.0,5402.0,19.0,0.0,95.0,2.22,13.82,0.0,0.0
2944,90649,6033.0,5183.0,19.0,0.0,179.0,2.52,13.414,0.0,0.0
2945,90650,5919.0,4746.0,18.0,0.0,653.0,2.67,13.051,0.0,0.0
2946,90651,6202.0,4688.0,20.0,0.0,1010.0,2.78,12.83,0.0,0.0
2947,90652,6974.0,5286.0,23.0,0.0,1267.0,2.91,12.59,0.0729,1.4303
2948,90653,8261.0,6448.0,31.0,15.0,1215.0,2.93,12.856,3.1491,38.9961
2949,90654,9053.0,7620.0,41.0,65.0,741.0,3.05,13.85,19.8458,117.179
2950,90655,9250.0,8026.0,41.0,131.0,677.0,3.12,14.965,59.1059,197.1656
2951,90656,9326.0,8272.0,37.0,211.0,585.0,2.97,16.147,110.2846,262.0682
2952,90657,9473.0,8602.0,32.0,287.0,483.0,2.81,17.162,148.8914,312.6961
2953,90658,9684.0,8768.0,31.0,344.0,484.0,2.89,17.744,162.3713,349.8235
2954,90659,9500.0,8656.0,27.0,383.0,529.0,3.15,18.044,174.5798,370.9255
2955,90660,9411.0,8565.0,24.0,388.0,686.0,3.54,18.089,153.3863,376.7186
2956,90661,9343.0,8121.0,21.0,361.0,1085.0,3.86,17.679,84.5897,348.0123
2957,90662,9408.0,7718.0,23.0,291.0,1570.0,4.11,16.993,52.7475,299.8168
2958,90663,9315.0,7383.0,23.0,213.0,1766.0,4.2,16.099,34.4516,241.9757
2959,90664,9091.0,7134.0,24.0,141.0,1536.0,3.93,15.015,19.0029,172.2287
2960,90665,8789.0,7136.0,31.0,83.0,1298.0,3.88,13.845,9.8421,106.5606
2961,90666,8383.0,6855.0,34.0,35.0,1344.0,3.91,12.464,2.9973,42.2928
2962,90667,8278.0,6663.0,36.0,8.0,1435.0,3.64,10.861,0.1242,2.2584
2963,90668,7696.0,6261.0,35.0,0.0,1308.0,3.4,9.902,0.0,0.0
2964,90669,7320.0,6180.0,30.0,0.0,1065.0,3.27,9.194,0.0,0.0
2965,90670,6723.0,5622.0,22.0,0.0,928.0,3.19,8.646,0.0,0.0
2966,90671,6396.0,5794.0,19.0,0.0,675.0,3.08,8.243,0.0,0.0
2967,90672,6130.0,5450.0,17.0,0.0,682.0,3.03,7.878,0.0,0.0
2968,90673,6039.0,5225.0,13.0,0.0,911.0,3.14,7.715,0.0,0.0
2969,90674,5930.0,5103.0,11.0,0.0,973.0,2.91,7.598,0.0,0.0
2970,90675,6204.0,5382.0,13.0,0.0,720.0,2.83,7.423,0.0,0.0
2971,90676,7033.0,6014.0,18.0,1.0,573.0,2.61,7.081,0.1195,1.5117
2972,90677,8223.0,6965.0,28.0,20.0,489.0,2.61,7.817,21.1563,49.4453
2973,90678,9071.0,7753.0,34.0,84.0,488.0,2.82,9.776,126.5271,93.1852
2974,90679,9214.0,8105.0,31.0,175.0,429.0,2.93,12.079,273.9819,110.5297
2975,90680,9283.0,8096.0,28.0,273.0,525.0,2.95,14.221,433.1452,115.4424
2976,90681,9318.0,8044.0,26.0,360.0,490.0,2.79,15.773,569.9978,117.8415
2977,90682,9450.0,8238.0,25.0,419.0,316.0,2.75,16.857,660.355,122.965
2978,90683,9163.0,8061.0,24.0,453.0,243.0,2.86,17.558,690.8877,132.3706
2979,90684,9038.0,7901.0,21.0,456.0,211.0,3.0,17.946,669.385,141.6819
2980,90685,8817.0,7739.0,22.0,428.0,210.0,3.1,18.078,618.348,142.4845
2981,90686,8746.0,7638.0,22.0,381.0,197.0,3.12,18.005,538.7818,135.5929
2982,90687,8636.0,7626.0,25.0,315.0,183.0,3.1,17.68,414.4869,131.0268
2983,90688,8747.0,7640.0,31.0,230.0,159.0,2.97,17.045,230.4197,136.8767
2984,90689,8573.0,7555.0,40.0,138.0,116.0,2.5,16.082,96.3739,111.95
2985,90690,8234.0,7228.0,44.0,54.0,90.0,1.74,14.122,16.5964,53.9505
2986,90691,8300.0,7255.0,43.0,11.0,89.0,1.86,11.993,0.2294,2.4995
2987,90692,7729.0,6910.0,42.0,0.0,112.0,1.84,11.3,0.0,0.0
2988,90693,7345.0,6560.0,40.0,0.0,137.0,1.82,10.747,0.0,0.0
2989,90694,6755.0,6099.0,32.0,0.0,137.0,1.87,10.093,0.0,0.0
2990,90695,6455.0,5564.0,27.0,0.0,117.0,1.91,9.525,0.0,0.0
2991,90696,6054.0,5148.0,25.0,0.0,119.0,1.85,9.144,0.0,0.0
2992,90697,5934.0,4953.0,23.0,0.0,154.0,1.77,8.95,0.0,0.0
2993,90698,5902.0,5004.0,22.0,0.0,161.0,1.76,8.794,0.0,0.0
2994,90699,6168.0,5160.0,24.0,0.0,153.0,1.82,8.586,0.0,0.0
2995,90700,6962.0,5656.0,27.0,0.0,158.0,1.88,8.386,0.1046,1.7643
2996,90701,8191.0,6581.0,34.0,17.0,169.0,1.88,9.06,5.3917,43.6153
2997,90702,8933.0,7575.0,43.0,71.0,196.0,2.23,10.655,31.3189,118.2981
2998,90703,9193.0,7903.0,41.0,140.0,136.0,2.51,12.368,102.2247,184.1101
2999,90704,9163.0,7894.0,38.0,216.0,109.0,3.03,14.59,244.2307,207.6729
3000,90705,9228.0,7921.0,33.0,288.0,176.0,3.39,16.576,412.5895,196.5062
3001,90706,9201.0,7654.0,31.0,340.0,357.0,3.44,18.048,552.1979,179.4991
3002,90707,8858.0,7484.0,30.0,373.0,356.0,3.37,19.072,605.8096,179.8072
3003,90708,8678.0,7301.0,28.0,381.0,291.0,3.31,19.646,555.3337,201.6093
3004,90709,8600.0,7348.0,27.0,376.0,306.0,3.22,19.892,486.2122,212.0836
3005,90710,8453.0,7258.0,27.0,343.0,345.0,3.14,19.811,371.8545,220.0355
3006,90711,8387.0,7164.0,27.0,276.0,361.0,3.04,19.439,248.676,211.8336
3007,90712,8465.0,7327.0,31.0,195.0,336.0,2.81,18.878,153.9906,176.8545
3008,90713,8303.0,7494.0,35.0,114.0,281.0,2.22,17.961,71.2806,125.5866
3009,90714,7987.0,6990.0,36.0,44.0,326.0,1.76,15.875,13.2213,56.242
3010,90715,7984.0,6755.0,38.0,9.0,472.0,2.07,13.706,0.2054,2.7645
3011,90716,7432.0,6444.0,37.0,0.0,566.0,2.2,12.801,0.0,0.0
3012,90717,7148.0,6096.0,33.0,0.0,627.0,2.18,12.114,0.0,0.0
3013,90718,6644.0,5683.0,29.0,0.0,541.0,2.12,11.389,0.0,0.0
3014,90719,6226.0,5487.0,24.0,0.0,363.0,2.14,10.628,0.0,0.0
3015,90720,5816.0,5299.0,21.0,0.0,222.0,2.09,10.077,0.0,0.0
3016,90721,5623.0,4932.0,18.0,0.0,171.0,2.04,9.887,0.0,0.0
3017,90722,5517.0,4780.0,17.0,0.0,187.0,2.03,9.718,0.0,0.0
3018,90723,5542.0,4730.0,16.0,0.0,162.0,2.15,9.477,0.0,0.0
3019,90724,5835.0,4827.0,16.0,1.0,146.0,2.21,9.171,0.1713,2.4765
3020,90725,6386.0,5307.0,17.0,18.0,183.0,2.26,9.969,5.7587,47.9277
3021,90726,7040.0,5886.0,20.0,74.0,210.0,2.77,11.426,27.2123,124.9354
3022,90727,7521.0,6373.0,21.0,148.0,235.0,3.15,12.907,57.8255,197.3855
3023,90728,7752.0,6078.0,22.0,224.0,312.0,3.54,14.423,106.8134,262.2928
3024,90729,7904.0,5630.0,20.0,279.0,385.0,3.73,15.629,168.6802,309.2103
3025,90730,8020.0,5673.0,19.0,321.0,479.0,3.81,16.504,204.6056,339.8775
3026,90731,7632.0,5463.0,14.0,348.0,699.0,3.84,17.205,251.5256,350.8732
3027,90732,7487.0,5300.0,11.0,343.0,763.0,3.88,17.562,243.1461,354.7677
3028,90733,7391.0,5148.0,7.0,317.0,789.0,3.91,17.563,184.7147,350.2861
3029,90734,7262.0,5084.0,7.0,282.0,821.0,3.94,17.284,110.8616,319.9489
3030,90735,7243.0,5079.0,8.0,226.0,622.0,3.89,16.806,62.2713,263.6543
3031,90736,7326.0,5313.0,11.0,160.0,496.0,3.56,16.111,27.5559,186.0989
3032,90737,7197.0,5270.0,18.0,105.0,428.0,2.89,15.194,11.4661,112.4408
3033,90738,7067.0,5262.0,20.0,46.0,473.0,2.18,13.766,1.9879,38.6799
3034,90739,7121.0,5347.0,22.0,10.0,758.0,2.16,12.228,0.0653,2.163
3035,90740,6670.0,4999.0,21.0,0.0,1055.0,2.27,11.55,0.0,0.0
3036,90741,6509.0,4901.0,21.0,0.0,992.0,2.34,11.157,0.0,0.0
3037,90742,5896.0,4585.0,16.0,0.0,827.0,2.49,10.774,0.0,0.0
3038,90743,5599.0,4242.0,7.0,0.0,768.0,2.68,10.423,0.0,0.0
3039,90744,5214.0,3974.0,4.0,0.0,676.0,2.85,10.124,0.0,0.0
3040,90745,5155.0,4101.0,3.0,0.0,755.0,3.07,9.929,0.0,0.0
3041,90746,5009.0,3945.0,2.0,0.0,869.0,3.28,9.695,0.0,0.0
3042,90747,5005.0,3926.0,1.0,0.0,942.0,3.42,9.343,0.0,0.0
3043,90748,5115.0,3786.0,-0.0,1.0,1076.0,3.49,8.985,0.3097,2.7934
3044,90749,5300.0,3890.0,-2.0,23.0,932.0,3.61,9.439,16.4056,51.8905
3045,90750,5874.0,4263.0,1.0,85.0,1035.0,3.89,10.862,125.962,98.0503
3046,90751,6259.0,4434.0,5.0,160.0,1400.0,4.69,12.494,305.2958,101.0933
3047,90752,6563.0,4742.0,5.0,241.0,1390.0,5.27,14.003,491.1684,96.1658
3048,90753,6905.0,4906.0,4.0,300.0,1705.0,5.56,15.102,585.201,115.494
3049,90754,7004.0,5119.0,-1.0,313.0,1827.0,5.7,15.847,571.8103,160.4205
3050,90755,6577.0,5106.0,-9.0,350.0,1705.0,5.83,16.46,569.1168,186.5952
3051,90756,6322.0,4779.0,-6.0,350.0,1736.0,5.9,16.786,503.4045,214.655
3052,90757,6113.0,4687.0,-15.0,325.0,1754.0,5.89,17.006,474.3224,206.4869
3053,90758,6063.0,4624.0,-15.0,282.0,1714.0,5.79,17.152,481.3854,163.354
3054,90759,6133.0,4423.0,-11.0,237.0,1679.0,5.6,17.043,435.2391,125.6646
3055,90760,6348.0,4530.0,8.0,191.0,1382.0,5.18,16.576,291.4529,114.2007
3056,90761,6513.0,5059.0,18.0,125.0,1066.0,4.18,15.762,145.8902,96.3585
3057,90762,6486.0,5162.0,22.0,50.0,903.0,2.82,13.962,35.8753,56.5808
3058,90763,6773.0,5335.0,30.0,10.0,812.0,2.64,11.432,0.9467,4.5801
3059,90764,6579.0,5296.0,31.0,0.0,714.0,2.7,10.437,0.0,0.0
3060,90765,6485.0,5210.0,30.0,0.0,933.0,2.7,9.714,0.0,0.0
3061,90766,5974.0,4714.0,25.0,0.0,1015.0,2.64,8.921,0.0,0.0
3062,90767,5725.0,4548.0,24.0,0.0,1132.0,2.42,8.24,0.0,0.0
3063,90768,5439.0,4531.0,21.0,0.0,797.0,2.25,7.518,0.0,0.0
3064,90769,5360.0,4324.0,20.0,0.0,506.0,2.15,6.83,0.0,0.0
3065,90770,5381.0,4307.0,18.0,0.0,346.0,2.15,6.271,0.0,0.0
3066,90771,5727.0,4461.0,19.0,0.0,260.0,2.16,5.842,0.0,0.0
3067,90772,6684.0,4944.0,23.0,1.0,240.0,2.08,5.463,1.2122,3.766
3068,90773,8008.0,6071.0,33.0,26.0,321.0,2.09,6.61,55.4774,43.3481
3069,90774,8715.0,6570.0,41.0,99.0,287.0,2.14,9.227,203.4232,61.2877
3070,90775,8935.0,6883.0,40.0,195.0,236.0,2.31,11.586,373.0603,68.2444
3071,90776,8920.0,6835.0,35.0,297.0,212.0,2.25,13.54,541.0961,70.7479
3072,90777,9090.0,6973.0,34.0,387.0,229.0,2.17,15.345,688.8609,70.8858
3073,90778,9156.0,7029.0,34.0,446.0,250.0,2.28,16.798,792.0481,72.1765
3074,90779,8886.0,6870.0,32.0,477.0,284.0,2.47,17.902,838.8852,75.2028
3075,90780,8784.0,6596.0,28.0,484.0,303.0,2.55,18.667,832.0586,77.9501
3076,90781,8693.0,6739.0,28.0,461.0,244.0,2.57,19.093,777.3673,78.9677
3077,90782,8601.0,6686.0,29.0,412.0,182.0,2.56,19.179,672.2848,79.9122
3078,90783,8437.0,6622.0,28.0,337.0,157.0,2.53,18.895,534.5102,78.4414
3079,90784,8457.0,6712.0,32.0,243.0,124.0,2.44,18.281,368.5792,76.6092
3080,90785,8356.0,6713.0,39.0,146.0,95.0,2.14,17.291,191.8504,73.1426
3081,90786,8136.0,6691.0,43.0,58.0,94.0,1.72,14.677,48.0584,52.2536
3082,90787,8207.0,6555.0,42.0,12.0,83.0,2.02,11.917,0.9568,4.6782
3083,90788,7630.0,6278.0,41.0,0.0,53.0,2.0,11.013,0.0,0.0
3084,90789,7211.0,5965.0,37.0,0.0,36.0,1.96,10.321,0.0,0.0
3085,90790,6618.0,5338.0,30.0,0.0,32.0,2.03,9.664,0.0,0.0
3086,90791,6258.0,4946.0,23.0,0.0,31.0,2.21,9.015,0.0,0.0
3087,90792,5968.0,4776.0,21.0,0.0,39.0,2.35,8.396,0.0,0.0
3088,90793,5847.0,4435.0,19.0,0.0,71.0,2.42,7.943,0.0,0.0
3089,90794,5767.0,4466.0,18.0,0.0,141.0,2.48,7.619,0.0,0.0
3090,90795,6118.0,4629.0,20.0,0.0,278.0,2.56,7.299,0.0,0.0
3091,90796,6946.0,5232.0,24.0,1.0,454.0,2.64,6.932,0.9855,4.2143
3092,90797,8137.0,6128.0,32.0,24.0,543.0,2.53,8.1,35.5519,52.4563
3093,90798,8782.0,6780.0,41.0,91.0,444.0,2.75,10.917,169.4515,79.8006
3094,90799,8942.0,7125.0,42.0,178.0,361.0,3.1,13.695,370.9454,74.4359
3095,90800,9009.0,7175.0,39.0,279.0,544.0,3.41,16.661,543.7293,74.9416
3096,90801,9193.0,7022.0,36.0,372.0,803.0,3.37,18.964,673.5855,80.9036
3097,90802,9223.0,7147.0,34.0,434.0,796.0,3.31,20.622,752.7354,89.6841
3098,90803,9075.0,6757.0,30.0,466.0,714.0,3.18,21.862,789.6956,96.5193
3099,90804,8983.0,6673.0,27.0,466.0,670.0,3.12,22.702,767.1586,105.5514
3100,90805,8875.0,6709.0,26.0,426.0,674.0,3.09,23.155,674.2399,121.1318
3101,90806,8864.0,6710.0,25.0,367.0,701.0,3.0,23.225,542.2775,136.5632
3102,90807,8718.0,6814.0,26.0,298.0,699.0,2.85,23.041,345.4359,162.9203
3103,90808,8753.0,6760.0,28.0,215.0,682.0,2.66,22.39,174.5981,162.2109
3104,90809,8504.0,6735.0,30.0,130.0,685.0,2.62,21.082,98.0827,116.5323
3105,90810,8321.0,6406.0,33.0,51.0,862.0,2.53,18.481,27.5368,59.9589
3106,90811,8394.0,6198.0,31.0,10.0,1126.0,2.77,16.081,1.0705,5.4838
3107,90812,7788.0,5791.0,32.0,0.0,1230.0,3.07,14.752,0.0,0.0
3108,90813,7395.0,5323.0,28.0,0.0,1148.0,3.21,13.776,0.0,0.0
3109,90814,6772.0,4787.0,23.0,0.0,985.0,3.19,13.126,0.0,0.0
3110,90815,6334.0,4595.0,20.0,0.0,777.0,3.13,12.844,0.0,0.0
